item_id,pose_max_abs,rotation_element_max_abs,translation_max_abs_m,top_score_abs,score_margin_abs
s000030-i000040-p000003,0.0002047419548034668,0.0002047419548034668,5.543231964111328e-06,0.046875,0.0
s000030-i000040-p000004,0.001584816724061966,0.001584816724061966,3.3468008041381836e-05,0.0078125,0.0234375
s000030-i000040-p000005,0.0003184899687767029,0.0003184899687767029,1.3977289199829102e-05,0.01171875,0.00390625
s000030-i000040-p000006,0.024845696985721588,0.024845696985721588,0.0007561147212982178,0.28125,0.03125
s000030-i000040-p000007,0.02423463761806488,0.02423463761806488,0.00021259114146232605,0.28125,0.0
s000030-i000040-p000008,0.0015258491039276123,0.0015258491039276123,3.06740403175354e-05,0.0625,0.0
s000030-i000040-p000009,0.0003988519310951233,0.0003988519310951233,2.0831823348999023e-05,0.0,0.0
s000030-i000040-p000010,0.008380144834518433,0.008380144834518433,0.0001710951328277588,0.0625,0.0
s000030-i000040-p000011,0.0022106170654296875,0.0022106170654296875,2.9101967811584473e-05,0.015625,0.0
s000030-i000040-p000012,0.018649384379386902,0.018649384379386902,0.0005150958895683289,1.1875,0.03125
s000030-i000040-p000013,0.017775021493434906,0.017775021493434906,0.0010001957416534424,0.0546875,0.0078125
s000030-i000040-p000014,0.01603994518518448,0.01603994518518448,0.0003016740083694458,0.26171875,0.01171875
s000030-i000040-p000015,0.0016138330101966858,0.0016138330101966858,6.867945194244385e-05,0.140625,0.0
s000030-i000040-p000016,0.006406994536519051,0.006406994536519051,0.00018100440502166748,0.09375,0.015625
s000030-i000040-p000017,0.0017957165837287903,0.0017957165837287903,7.386505603790283e-05,0.1171875,0.0078125
s000030-i000040-p000018,0.013217004016041756,0.013217004016041756,0.00021147727966308594,0.046875,0.015625
s000030-i000040-p000019,0.001429438591003418,0.001429438591003418,2.059340476989746e-05,0.5703125,0.0859375
s000030-i000040-p000020,1.964066743850708,1.964066743850708,0.0005002692341804504,0.2578125,0.0
s000030-i000040-p000021,0.004288956522941589,0.004288956522941589,0.00010478496551513672,0.84765625,0.09375
s000030-i000040-p000022,0.024650756269693375,0.024650756269693375,0.00044592656195163727,0.046875,0.0
s000030-i000040-p000023,0.020190834999084473,0.020190834999084473,0.0006493628025054932,0.046875,0.0
s000030-i000040-p000024,0.0004302859306335449,0.0004302859306335449,2.3826956748962402e-05,0.140625,0.0
s000030-i000040-p000025,0.02323823608458042,0.02323823608458042,0.001263946294784546,0.25,0.015625
s000040-i000000-p000000,4.466064274311066e-05,4.466064274311066e-05,5.364418029785156e-07,0.0,0.0
s000040-i000000-p000001,0.0005248785018920898,0.0005248785018920898,1.7758458852767944e-05,0.09375,0.0
s000040-i000000-p000002,1.8537044525146484e-05,1.8537044525146484e-05,6.198883056640625e-06,0.015625,0.0
s000040-i000000-p000003,0.00031019002199172974,0.00031019002199172974,1.2919306755065918e-05,0.0625,0.0
s000040-i000000-p000004,0.00010520219802856445,0.00010520219802856445,2.2649765014648438e-06,0.15625,0.0
s000040-i000000-p000005,0.0005407929420471191,0.0005407929420471191,1.5914440155029297e-05,0.015625,0.0
s000040-i000000-p000006,0.00495186448097229,0.00495186448097229,8.571147918701172e-05,0.15625,0.0
s000040-i000000-p000007,0.0023567602038383484,0.0023567602038383484,6.666779518127441e-05,0.015625,0.0
s000040-i000000-p000008,0.005235537886619568,0.005235537886619568,0.00012242794036865234,0.90625,0.03515625
s000040-i000000-p000009,0.0007246732711791992,0.0007246732711791992,9.298324584960938e-06,0.125,0.0
s000040-i000000-p000010,0.0003205537796020508,0.0003205537796020508,6.996095180511475e-06,0.0,0.0
s000040-i000000-p000011,0.00028220564126968384,0.00028220564126968384,2.428889274597168e-06,0.0234375,0.0
s000040-i000000-p000012,9.953975677490234e-06,9.953975677490234e-06,5.960464477539063e-08,0.015625,0.0
s000040-i000000-p000013,0.0026086047291755676,0.0026086047291755676,3.3877789974212646e-05,0.03125,0.015625
s000040-i000000-p000014,0.001619100570678711,0.001619100570678711,6.674975156784058e-05,0.0311279296875,0.010498046875
s000040-i000000-p000015,0.0017554908990859985,0.0017554908990859985,8.308887481689453e-05,0.21875,0.0
s000040-i000000-p000016,0.005585525184869766,0.005585525184869766,4.946812987327576e-05,0.6328125,0.0546875
s000040-i000000-p000017,0.004150032997131348,0.004150032997131348,9.347870945930481e-05,0.0859375,0.0
s000040-i000000-p000018,0.011931203305721283,0.011931203305721283,0.00016582012176513672,0.015625,0.0
s000040-i000000-p000019,0.00041303038597106934,0.00041303038597106934,2.9385089874267578e-05,0.0546875,0.0
s000040-i000000-p000020,0.006495088338851929,0.006495088338851929,8.374452590942383e-05,0.03125,0.0078125
s000040-i000000-p000021,0.0005964487791061401,0.0005964487791061401,2.7179718017578125e-05,0.0546875,0.0
s000040-i000000-p000022,0.8225146271288395,0.8225146271288395,0.03996074199676514,0.9375,0.03125
s000040-i000000-p000023,0.003491930663585663,0.003491930663585663,5.4955482482910156e-05,0.0,0.0
s000040-i000000-p000024,1.990795135498047e-05,1.990795135498047e-05,7.152557373046875e-07,0.328125,0.0
s000040-i000000-p000025,0.000697016716003418,0.000697016716003418,7.644295692443848e-06,0.08963775634765625,0.00122833251953125
s000040-i000000-p000026,0.006237030029296875,0.006237030029296875,0.00011675059795379639,0.66015625,0.03515625
s000040-i000000-p000027,0.0017522908747196198,0.0017522908747196198,5.282647907733917e-05,0.265625,0.046875
s000040-i000000-p000028,0.003431516233831644,0.003431516233831644,5.708634853363037e-05,0.265625,0.0
s000040-i000000-p000029,0.0004215538501739502,0.0004215538501739502,1.9740313291549683e-05,0.15625,0.0
s000040-i000000-p000030,0.003767728805541992,0.003767728805541992,6.569176912307739e-05,0.125,0.0
s000040-i000000-p000031,0.006431974470615387,0.006431974470615387,4.363059997558594e-05,0.625,0.03125
s000040-i000000-p000032,0.0005887150764465332,0.0005887150764465332,1.71661376953125e-05,0.109375,0.00390625
s000040-i000000-p000033,0.0005435347557067871,0.0005435347557067871,7.736682891845703e-05,0.015625,0.00390625
s000040-i000000-p000034,2.0056962966918945e-05,2.0056962966918945e-05,4.3213367462158203e-07,0.03125,0.0
s000040-i000000-p000035,0.02544754557311535,0.02544754557311535,0.00036478787660598755,0.125,0.0
s000040-i000000-p000036,0.01246139407157898,0.01246139407157898,0.0003381711430847645,0.53125,0.0
s000040-i000000-p000037,0.0014268755912780762,0.0014268755912780762,3.337860107421875e-05,0.0546875,0.0078125
s000040-i000000-p000038,0.0007273852825164795,0.0007273852825164795,5.364418029785156e-06,0.0703125,0.0
s000040-i000000-p000039,0.0012604594230651855,0.0012604594230651855,7.293373346328735e-05,0.25390625,0.0078125
s000040-i000000-p000040,0.000264585018157959,0.000264585018157959,1.71661376953125e-05,0.1875,0.015625
s000040-i000010-p000000,0.0015090405941009521,0.0015090405941009521,1.800060272216797e-05,0.0,0.0
s000040-i000010-p000001,0.0038280487060546875,0.0038280487060546875,0.00026963651180267334,0.078125,0.0078125
s000040-i000010-p000002,0.0003108978271484375,0.0003108978271484375,3.392994403839111e-05,0.0,0.0
s000040-i000010-p000003,0.00016492605209350586,0.00016492605209350586,3.300607204437256e-06,0.09375,0.03125
s000040-i000010-p000004,0.0007291659712791443,0.0007291659712791443,9.104609489440918e-06,0.015625,0.0
s000040-i000010-p000005,0.0016984641551971436,0.0016984641551971436,3.1732022762298584e-05,0.15625,0.0
s000040-i000010-p000006,0.012661755084991455,0.012661755084991455,0.0003680586814880371,0.3515625,0.0078125
s000040-i000010-p000007,0.0012664571404457092,0.0012664571404457092,1.3589859008789062e-05,0.03125,0.0
s000040-i000010-p000008,2.8342008590698242e-05,2.8342008590698242e-05,4.0978193283081055e-07,0.03125,0.0
s000040-i000010-p000009,0.0061354972422122955,0.0061354972422122955,0.00020122528076171875,0.796875,0.015625
s000040-i000010-p000010,0.00019760429859161377,0.00019760429859161377,5.841255187988281e-06,0.15625,0.03125
s000040-i000010-p000011,0.0005908077582716942,0.0005908077582716942,2.765655517578125e-05,0.234375,0.0
s000040-i000010-p000012,0.00035816431045532227,0.00035816431045532227,8.702278137207031e-06,0.015625,0.0
s000040-i000010-p000013,0.007440522313117981,0.007440522313117981,1.9177794456481934e-05,0.109375,0.0
s000040-i000010-p000014,0.002008941024541855,0.002008941024541855,1.5482306480407715e-05,0.39453125,0.0
s000040-i000010-p000015,0.00322684645652771,0.00322684645652771,5.953013896942139e-05,0.0,0.0
s000040-i000010-p000016,0.0019049011170864105,0.0019049011170864105,0.00023728609085083008,0.15625,0.0
s000040-i000010-p000017,0.025239363312721252,0.025239363312721252,0.0010890960693359375,0.07421875,0.0078125
s000040-i000010-p000018,0.003552168607711792,0.003552168607711792,0.0002772808074951172,0.125,0.0
s000040-i000010-p000019,0.007560983300209045,0.007560983300209045,3.1109899282455444e-05,0.484375,0.0
s000040-i000010-p000020,0.00041034817695617676,0.00041034817695617676,3.580749034881592e-05,0.015625,0.015625
s000040-i000010-p000021,0.006142020225524902,0.006142020225524902,5.620718002319336e-05,0.609375,0.046875
s000040-i000010-p000022,0.0001160651445388794,0.0001160651445388794,4.172325134277344e-06,0.09375,0.0
s000040-i000010-p000023,0.0004426203668117523,0.0004426203668117523,6.213784217834473e-06,0.0078125,0.0078125
s000040-i000010-p000024,0.0006704702973365784,0.0006704702973365784,2.0503997802734375e-05,0.15625,0.00390625
s000040-i000010-p000025,5.0434842705726624e-05,5.0434842705726624e-05,7.152557373046875e-07,0.03125,0.0
s000040-i000010-p000026,0.0005263248458504677,0.0005263248458504677,1.78460031747818e-05,0.203125,0.015625
s000040-i000010-p000027,0.0005216002464294434,0.0005216002464294434,4.236586391925812e-06,0.203125,0.0
s000040-i000010-p000028,2.8759241104125977e-05,2.8759241104125977e-05,4.3213367462158203e-07,0.046875,0.0
s000040-i000010-p000029,0.0013477206230163574,0.0013477206230163574,3.3542513847351074e-05,0.03125,0.03125
s000040-i000010-p000030,0.008230691775679588,0.008230691775679588,5.46872615814209e-05,0.04296875,0.0
s000040-i000010-p000031,0.003413259983062744,0.003413259983062744,0.0001779794692993164,0.078125,0.0
s000040-i000010-p000032,0.00013399124145507812,0.00013399124145507812,6.355345249176025e-06,0.052734375,0.001953125
s000040-i000010-p000033,0.0012136027216911316,0.0012136027216911316,2.9146671295166016e-05,0.13671875,0.00390625
s000040-i000010-p000034,0.006280168890953064,0.006280168890953064,8.213520050048828e-05,0.09375,0.0
s000040-i000010-p000035,3.106147050857544e-05,3.106147050857544e-05,6.556510925292969e-07,0.07421875,0.00390625
s000040-i000010-p000036,0.001447906717658043,0.001447906717658043,2.8777867555618286e-05,0.1171875,0.0
s000040-i000010-p000037,0.009395509958267212,0.009395509958267212,9.554624557495117e-05,0.21875,0.0
s000040-i000020-p000000,0.0024299025535583496,0.0024299025535583496,4.875659942626953e-05,0.0,0.03125
s000040-i000020-p000001,3.7178397178649902e-06,3.7178397178649902e-06,1.9371509552001953e-07,0.0,0.0
s000040-i000020-p000002,0.00038146600127220154,0.00038146600127220154,3.606081008911133e-06,0.03125,0.0
s000040-i000020-p000003,0.007371634244918823,0.007371634244918823,0.0003824681043624878,0.046875,0.015625
s000040-i000020-p000004,0.017833836376667023,0.017833836376667023,0.0002331472933292389,0.0625,0.03125
s000040-i000020-p000005,0.00011171028017997742,0.00011171028017997742,6.370246410369873e-06,0.03125,0.0
s000040-i000020-p000006,0.003942728042602539,0.003942728042602539,0.00015300512313842773,0.046875,0.0
s000040-i000020-p000007,0.00032633543014526367,0.00032633543014526367,1.0251998901367188e-05,0.03125,0.0
s000040-i000020-p000008,0.011631190776824951,0.011631190776824951,0.0003425702452659607,0.0,0.015625
s000040-i000020-p000009,0.00916038453578949,0.00916038453578949,0.00031509995460510254,0.078125,0.015625
s000040-i000020-p000010,0.013357728719711304,0.013357728719711304,0.00014714151620864868,0.03125,0.015625
s000040-i000020-p000011,3.908202052116394e-05,3.908202052116394e-05,7.152557373046875e-07,0.03125,0.0
s000040-i000020-p000012,0.00031188130378723145,0.00031188130378723145,8.553266525268555e-06,0.0625,0.0
s000040-i000020-p000013,0.0009508184157311916,0.0009508184157311916,2.2709369659423828e-05,0.0,0.0
s000040-i000020-p000014,0.02564302086830139,0.02564302086830139,1.9665807485580444e-05,0.0703125,0.0078125
s000040-i000020-p000015,0.005776483565568924,0.005776483565568924,0.00010861828923225403,0.0234375,0.0078125
s000040-i000020-p000016,0.002857595682144165,0.002857595682144165,3.7863850593566895e-05,0.015625,0.0
s000040-i000020-p000017,0.005198061466217041,0.005198061466217041,0.0003083422780036926,0.01171875,0.00390625
s000040-i000020-p000018,0.005055449903011322,0.005055449903011322,2.1574320271611214e-05,0.03125,0.0
s000040-i000020-p000019,0.0058123283088207245,0.0058123283088207245,0.00015529245138168335,0.34375,0.0
s000040-i000020-p000020,0.00397864356637001,0.00397864356637001,0.00013214349746704102,0.00390625,0.00390625
s000040-i000020-p000021,0.0036200881004333496,0.0036200881004333496,0.0004387497901916504,0.09375,0.015625
s000040-i000020-p000022,0.009892776608467102,0.009892776608467102,0.00025735795497894287,0.2734375,0.0
s000040-i000020-p000023,0.0027825534343719482,0.0027825534343719482,7.290765643119812e-05,0.09375,0.0
s000040-i000020-p000024,0.0017104893922805786,0.0017104893922805786,4.947185516357422e-05,0.265625,0.0
s000040-i000020-p000025,5.194544792175293e-05,5.194544792175293e-05,1.6689300537109375e-06,0.15625,0.015625
s000040-i000020-p000026,0.0017309784889221191,0.0017309784889221191,1.4722347259521484e-05,0.0390625,0.0078125
s000040-i000020-p000027,0.0630171075463295,0.0630171075463295,0.0009634606540203094,0.140625,0.015625
s000040-i000020-p000028,0.022074729204177856,0.022074729204177856,0.0007692202925682068,0.390625,0.0625
s000040-i000020-p000029,0.003162682056427002,0.003162682056427002,0.0001404881477355957,0.375,0.0
s000040-i000020-p000030,0.005147484131157398,0.005147484131157398,2.45729461312294e-05,0.0859375,0.015625
s000040-i000020-p000031,0.1164579764008522,0.1164579764008522,0.0009117722511291504,1.35693359375,0.0107421875
s000040-i000020-p000032,0.0007782280445098877,0.0007782280445098877,1.2390315532684326e-05,0.1812286376953125,0.0035858154296875
s000040-i000020-p000033,0.00016342848539352417,0.00016342848539352417,9.523704648017883e-06,0.15625,0.0
s000040-i000020-p000034,0.019960597157478333,0.019960597157478333,0.0007992684841156006,0.140625,0.015625
s000040-i000020-p000035,0.009663194417953491,0.009663194417953491,0.0003451704978942871,0.2265625,0.00634765625
s000040-i000020-p000036,0.0018935725092887878,0.0018935725092887878,1.5795230865478516e-05,0.0703125,0.0
s000040-i000020-p000037,0.00045415759086608887,0.00045415759086608887,2.4765729904174805e-05,0.125,0.0
s000040-i000020-p000038,0.002927228808403015,0.002927228808403015,0.00020521879196166992,0.46875,0.0
s000040-i000020-p000039,0.024284392595291138,0.024284392595291138,0.00017724186182022095,0.109375,0.0078125
s000040-i000020-p000040,0.004754453897476196,0.004754453897476196,0.00033718347549438477,0.265625,0.015625
s000040-i000030-p000000,0.0003184080123901367,0.0003184080123901367,5.9604644775390625e-06,0.0,0.0
s000040-i000030-p000001,0.0002976953983306885,0.0002976953983306885,6.318092346191406e-06,0.0078125,0.0
s000040-i000030-p000002,0.014661043882369995,0.014661043882369995,0.00017839670181274414,0.046875,0.015625
s000040-i000030-p000003,0.0010679066181182861,0.0010679066181182861,1.7253682017326355e-05,0.03125,0.0
s000040-i000030-p000004,0.0006881356239318848,0.0006881356239318848,3.382563591003418e-06,0.0625,0.0
s000040-i000030-p000005,0.0057475510984659195,0.0057475510984659195,0.00010505318641662598,0.09375,0.0078125
s000040-i000030-p000006,0.00028345733880996704,0.00028345733880996704,8.285045623779297e-06,0.09375,0.0
s000040-i000030-p000007,0.042370229959487915,0.042370229959487915,0.0009041354060173035,0.0625,0.0
s000040-i000030-p000008,0.00028395652770996094,0.00028395652770996094,4.600733518600464e-06,0.0859375,0.00390625
s000040-i000030-p000009,0.0007195025682449341,0.0007195025682449341,8.445978164672852e-05,0.0625,0.0
s000040-i000030-p000010,0.000288546085357666,0.000288546085357666,5.022622644901276e-06,0.09375,0.0
s000040-i000030-p000011,0.00038564205169677734,0.00038564205169677734,3.0197203159332275e-05,0.015625,0.015625
s000040-i000030-p000012,0.005638152360916138,0.005638152360916138,9.09268856048584e-05,0.34375,0.0
s000040-i000030-p000013,0.0024901703000068665,0.0024901703000068665,0.00013631582260131836,0.09375,0.0
s000040-i000030-p000014,0.0007098615169525146,0.0007098615169525146,2.3215776309370995e-05,0.03125,0.0
s000040-i000030-p000015,1.2859702110290527e-05,1.2859702110290527e-05,7.152557373046875e-07,0.046875,0.0
s000040-i000030-p000016,0.0024042129516601562,0.0024042129516601562,4.464387893676758e-05,0.046875,0.0
s000040-i000030-p000017,0.0051625072956085205,0.0051625072956085205,5.620718002319336e-05,0.1015625,0.0
s000040-i000030-p000018,0.014155812561511993,0.014155812561511993,0.00018399208784103394,0.125,0.03125
s000040-i000030-p000019,0.0009561479091644287,0.0009561479091644287,1.2315809726715088e-05,0.03125,0.0
s000040-i000030-p000020,0.002031862735748291,0.002031862735748291,0.0001875460147857666,0.015625,0.0
s000040-i000030-p000021,0.0007339976727962494,0.0007339976727962494,5.424022674560547e-06,0.015625,0.03125
s000040-i000030-p000022,0.0020529329776763916,0.0020529329776763916,6.878376007080078e-05,0.171875,0.01171875
s000040-i000030-p000023,0.00026260316371917725,0.00026260316371917725,7.033348083496094e-06,0.046875,0.0078125
s000040-i000030-p000024,0.0008697491139173508,0.0008697491139173508,2.863258123397827e-05,0.390625,0.0
s000040-i000030-p000025,0.0003143399953842163,0.0003143399953842163,1.6838312149047852e-06,0.109375,0.0078125
s000040-i000030-p000026,0.0016105882823467255,0.0016105882823467255,2.8945505619049072e-05,0.25,0.0078125
s000040-i000030-p000027,0.002152487635612488,0.002152487635612488,8.20159912109375e-05,0.08984375,0.00390625
s000040-i000030-p000028,0.0011425316333770752,0.0011425316333770752,2.1755695343017578e-05,0.03125,0.03125
s000040-i000030-p000029,3.773719072341919e-05,3.773719072341919e-05,7.431954145431519e-07,0.125,0.0
s000040-i000030-p000030,1.7334915399551392,1.7334915399551392,0.005184227600693703,0.328125,0.03125
s000040-i000030-p000031,0.0015935301780700684,0.0015935301780700684,3.7867575883865356e-05,0.03125,0.015625
s000040-i000030-p000032,0.00047129392623901367,0.00047129392623901367,1.0870397090911865e-05,0.0419921875,0.0009765625
s000040-i000030-p000033,1.6711652278900146e-05,1.6711652278900146e-05,3.2782554626464844e-07,0.11328125,0.01171875
s000040-i000030-p000034,0.012243092060089111,0.012243092060089111,0.0004023909568786621,0.19921875,0.00390625
s000040-i000030-p000035,0.004869181662797928,0.004869181662797928,0.0003477334976196289,0.09375,0.015625
s000040-i000030-p000036,0.013476356863975525,0.013476356863975525,4.762411117553711e-05,0.109375,0.0078125
s000040-i000030-p000037,0.005423799157142639,0.005423799157142639,8.779764175415039e-05,0.265625,0.0
s000040-i000030-p000038,0.004999175667762756,0.004999175667762756,6.717443466186523e-05,0.890625,0.015625
s000040-i000030-p000039,0.017444465309381485,0.017444465309381485,0.00012040883302688599,0.06640625,0.01171875
s000040-i000040-p000000,0.0013437420129776,0.0013437420129776,3.221631050109863e-05,0.03125,0.0
s000040-i000040-p000001,0.0003315359354019165,0.0003315359354019165,5.543231964111328e-06,0.21875,0.0
s000040-i000040-p000002,3.018975257873535e-05,3.018975257873535e-05,1.0132789611816406e-06,0.03125,0.0
s000040-i000040-p000003,5.614757537841797e-05,5.614757537841797e-05,1.8924474716186523e-06,0.09375,0.0
s000040-i000040-p000004,0.0007125437259674072,0.0007125437259674072,1.239776611328125e-05,0.0,0.0
s000040-i000040-p000005,0.00032570958137512207,0.00032570958137512207,8.158385753631592e-06,0.125,0.0
s000040-i000040-p000006,0.068491131067276,0.068491131067276,0.0005495697259902954,0.140625,0.015625
s000040-i000040-p000007,0.0005351155996322632,0.0005351155996322632,9.804964065551758e-06,0.1630859375,0.0009765625
s000040-i000040-p000008,1.6570091247558594e-05,1.6570091247558594e-05,9.5367431640625e-07,0.03125,0.0078125
s000040-i000040-p000009,0.0034825392067432404,0.0034825392067432404,3.355741500854492e-05,0.037109375,0.001953125
s000040-i000040-p000010,0.0008967667818069458,0.0008967667818069458,2.1219253540039062e-05,0.03125,0.0
s000040-i000040-p000011,0.0013740062713623047,0.0013740062713623047,4.507601261138916e-06,0.015625,0.0
s000040-i000040-p000012,1.17570161819458e-05,1.17570161819458e-05,1.0058283805847168e-06,0.109375,0.0
s000040-i000040-p000013,0.002315700054168701,0.002315700054168701,4.645437002182007e-05,0.0390625,0.0
s000040-i000040-p000014,1.1354684829711914e-05,1.1354684829711914e-05,4.954636096954346e-07,0.03125,0.0
s000040-i000040-p000015,0.0009882226586341858,0.0009882226586341858,4.861876368522644e-05,0.078125,0.00390625
s000040-i000040-p000016,0.001050613820552826,0.001050613820552826,2.343207597732544e-05,0.0625,0.0
s000040-i000040-p000017,0.00012163445353507996,0.00012163445353507996,2.384185791015625e-06,0.0,0.0
s000040-i000040-p000018,3.253668546676636e-05,3.253668546676636e-05,8.344650268554688e-07,0.0390625,0.0
s000040-i000040-p000019,0.0006126165390014648,0.0006126165390014648,1.0449439287185669e-05,0.0390625,0.0
s000040-i000040-p000020,0.0009022951126098633,0.0009022951126098633,1.4960765838623047e-05,0.1640625,0.0234375
s000040-i000040-p000021,0.0026339441537857056,0.0026339441537857056,1.4081597328186035e-05,0.453125,0.09375
s000040-i000040-p000022,0.0009302925318479538,0.0009302925318479538,1.5854835510253906e-05,0.1875,0.0
s000040-i000040-p000023,0.0019325539469718933,0.0019325539469718933,2.0534731447696686e-05,0.20721435546875,0.0048828125
s000040-i000040-p000024,0.0016445815563201904,0.0016445815563201904,1.1324882507324219e-05,0.0078125,0.0078125
s000040-i000040-p000025,0.001272149384021759,0.001272149384021759,3.981590270996094e-05,0.0078125,0.0078125
s000040-i000040-p000026,7.764995098114014e-05,7.764995098114014e-05,1.210719347000122e-06,0.0078125,0.00390625
s000040-i000040-p000027,0.000620037317276001,0.000620037317276001,1.150369644165039e-05,0.015625,0.0
s000040-i000040-p000028,0.0033784806728363037,0.0033784806728363037,0.00013893842697143555,0.6640625,0.0078125
s000040-i000040-p000029,7.500499486923218e-05,7.500499486923218e-05,1.2516975402832031e-06,0.09375,0.0
s000040-i000040-p000030,0.005158931016921997,0.005158931016921997,5.482137203216553e-05,0.03125,0.0
s000040-i000040-p000031,0.09593966603279114,0.09593966603279114,0.001016080379486084,0.08984375,0.0
s000040-i000040-p000032,0.0006041526794433594,0.0006041526794433594,1.5616416931152344e-05,0.296875,0.0
s000040-i000040-p000033,0.0007289201021194458,0.0007289201021194458,1.5974044799804688e-05,0.0625,0.0
s000040-i000040-p000034,0.010307550430297852,0.010307550430297852,0.0006671547889709473,0.296875,0.015625
s000040-i000040-p000035,0.00037169456481933594,0.00037169456481933594,9.294599294662476e-06,0.047607421875,0.0
s000040-i000040-p000036,0.008282404392957687,0.008282404392957687,0.00021058320999145508,0.09375,0.03125
s000040-i000040-p000037,0.0004400014877319336,0.0004400014877319336,6.8247318267822266e-06,0.0546875,0.0
s000065-i000000-p000000,0.0008287671953439713,0.0008287671953439713,3.230944275856018e-05,0.1875,0.0
s000065-i000000-p000001,0.008498167619109154,0.008498167619109154,0.0004298165440559387,0.15625,0.0078125
s000065-i000000-p000002,0.000424116849899292,0.000424116849899292,4.1544437408447266e-05,0.060546875,0.015625
s000065-i000000-p000003,0.002485990524291992,0.002485990524291992,6.444752216339111e-05,0.0,0.0
s000065-i000000-p000004,3.813207149505615e-05,3.813207149505615e-05,2.682209014892578e-07,0.046875,0.015625
s000065-i000000-p000005,0.00014513731002807617,0.00014513731002807617,1.2658536434173584e-05,0.154296875,0.0029296875
s000065-i000000-p000006,0.007636517286300659,0.007636517286300659,0.0005844235420227051,0.0078125,0.015625
s000065-i000000-p000007,1.728534698486328e-05,1.728534698486328e-05,4.291534423828125e-06,0.133544921875,0.0
s000065-i000000-p000008,0.000493854284286499,0.000493854284286499,9.506940841674805e-06,0.4453125,0.0859375
s000065-i000000-p000009,0.00228012353181839,0.00228012353181839,0.00029087066650390625,0.734375,0.046875
s000065-i000000-p000010,0.04446995258331299,0.04446995258331299,0.0004335641860961914,0.2578125,0.0
s000065-i000000-p000011,0.011066466569900513,0.011066466569900513,0.001057267189025879,1.078125,0.0625
s000065-i000000-p000012,4.035234451293945e-05,4.035234451293945e-05,3.159046173095703e-06,0.0625,0.015625
s000065-i000010-p000000,0.00546380877494812,0.00546380877494812,0.00012249499559402466,0.375,0.015625
s000065-i000010-p000001,0.009709365665912628,0.009709365665912628,0.0006758049130439758,0.453125,0.0
s000065-i000010-p000002,0.008593082427978516,0.008593082427978516,0.0006841719150543213,0.109375,0.015625
s000065-i000010-p000003,0.00020575523376464844,0.00020575523376464844,6.4373016357421875e-06,0.16796875,0.00390625
s000065-i000010-p000004,0.0011829957365989685,0.0011829957365989685,0.00012171268463134766,0.47265625,0.0234375
s000065-i000010-p000005,0.0003790557384490967,0.0003790557384490967,2.4497509002685547e-05,0.0078125,0.0078125
s000065-i000010-p000006,0.03635378181934357,0.03635378181934357,0.0033980607986450195,0.1842041015625,0.02060699462890625
s000065-i000010-p000007,0.0009945854544639587,0.0009945854544639587,2.577155828475952e-05,0.015625,0.015625
s000065-i000010-p000008,0.017997384071350098,0.017997384071350098,0.00536346435546875,0.96875,0.0625
s000065-i000010-p000009,0.0003219693899154663,0.0003219693899154663,1.677684485912323e-05,0.0625,0.0
s000065-i000010-p000010,0.002501383423805237,0.002501383423805237,3.516674041748047e-05,0.2421875,0.015625
s000065-i000010-p000011,0.011655278503894806,0.011655278503894806,0.0011543035507202148,0.78125,0.046875
s000065-i000010-p000012,0.0005198121070861816,0.0005198121070861816,6.154179573059082e-05,0.02734375,0.00390625
s000065-i000010-p000013,0.02909238636493683,0.02909238636493683,0.000361710786819458,0.13818359375,0.00341796875
s000065-i000020-p000000,0.0014314204454421997,0.0014314204454421997,3.4889206290245056e-05,0.03125,0.0
s000065-i000020-p000001,0.008072242140769958,0.008072242140769958,0.00021907128393650055,0.21875,0.0
s000065-i000020-p000002,0.0,0.0,0.0,0.0859375,0.0234375
s000065-i000020-p000003,0.010912775993347168,0.010912775993347168,0.00027495622634887695,0.0625,0.0
s000065-i000020-p000004,0.0,0.0,0.0,0.046875,0.0
s000065-i000020-p000005,0.09723680466413498,0.09723680466413498,0.000687815248966217,0.0859375,0.0078125
s000065-i000020-p000006,7.717311382293701e-05,7.717311382293701e-05,1.1265277862548828e-05,0.009765625,0.0
s000065-i000020-p000007,0.0006182566285133362,0.0006182566285133362,2.4765729904174805e-05,0.015625,0.0078125
s000065-i000020-p000008,0.006047299597412348,0.006047299597412348,0.00039892643690109253,2.12890625,0.0390625
s000065-i000020-p000009,0.0016490183770656586,0.0016490183770656586,4.5746564865112305e-05,0.171875,0.00390625
s000065-i000020-p000010,0.003022514283657074,0.003022514283657074,0.0005892813205718994,1.78125,0.0859375
s000065-i000020-p000011,0.0006818706169724464,0.0006818706169724464,6.155669689178467e-05,0.078125,0.0
s000065-i000020-p000012,0.040458641946315765,0.040458641946315765,0.0027713924646377563,0.2265625,0.0
s000065-i000020-p000013,0.11535615520551801,0.11535615520551801,0.00031284987926483154,0.80078125,0.0078125
s000065-i000030-p000000,0.03457782790064812,0.03457782790064812,0.0025188904255628586,0.09375,0.015625
s000065-i000030-p000001,7.240846753120422e-05,7.240846753120422e-05,2.6226043701171875e-06,0.0,0.0
s000065-i000030-p000002,0.0,0.0,0.0,0.046875,0.015625
s000065-i000030-p000003,0.0003996454179286957,0.0003996454179286957,4.13060188293457e-05,0.03125,0.0
s000065-i000030-p000004,0.0009444206953048706,0.0009444206953048706,6.967782974243164e-05,0.078125,0.046875
